1749064024437483212,550,1068030000000,552,622060000000,828443413
1749064025728456174,550,722430000000,552,622060000000,828443414
1749064045950593641,550,1068030000000,552,622060000000,828443418
1749064045989580157,550,722430000000,552,622060000000,828443419
1749064046047641315,550,756540000000,552,622060000000,828443421
1749064046145486245,550,722430000000,552,622060000000,828443423
1749064053734677123,550,1068030000000,552,622060000000,828443424
1749064065093322013,550,722430000000,552,622060000000,828443425
1749064066521580761,550,1068030000000,552,622060000000,828443426
1749064094245369845,550,1102140000000,552,622060000000,828443432
1749064137419438183,550,1102140000000,552,137430000000,828443442
1749064140540360847,551,15210000000,552,137430000000,828443444
1749064164116453481,550,1068030000000,552,137430000000,828443452
1749064164118538536,550,1068030000000,552,622060000000,828443453
1749064164147441873,550,1102140000000,552,622060000000,828443455
1749064164240392684,550,1109430000000,552,622060000000,828443456
1749064165006536122,550,1102140000000,552,622060000000,828443457
1749064165148426719,550,1068030000000,552,622060000000,828443459
1749064187246298817,550,1102140000000,552,622060000000,828443464
1749064315316466400,550,1102140000000,552,137430000000,828443487
1749064315319451317,551,29360000000,552,137430000000,828443489
1749064315321884916,551,29360000000,552,55690000000,828443490
1749064315321884916,551,110960000000,552,55690000000,828443492
1749064315322383097,551,196190000000,552,55690000000,828443493
1749064315380467758,551,196190000000,553,750210000000,828443497
1749064315381613198,551,738650000000,553,750210000000,828443498
1749064315446337457,551,1084250000000,553,750210000000,828443500
1749064316401548972,551,1084250000000,553,767880000000,828443503
1749064317455500622,551,1101530000000,553,767880000000,828443504
1749064321097342210,551,1101530000000,553,761890000000,828443505
1749064340905374139,551,1101530000000,553,581060000000,828443514
1749064384664614673,551,1101530000000,552,29360000000,828443524
1749064384665351490,551,1019930000000,552,29360000000,828443525
1749064384666676209,551,934700000000,552,29360000000,828443526
1749064384742563705,551,589100000000,552,29360000000,828443529
1749064417143459429,551,589100000000,552,25610000000,828443535
1749064417143459429,551,589100000000,552,21850000000,828443536
1749064417143459429,551,589100000000,552,18090000000,828443537
1749064417143459429,551,589100000000,552,14330000000,828443538
1749064417143459429,551,589100000000,552,10570000000,828443539
1749064417153495468,551,589100000000,553,761890000000,828443540
1749064417154351399,551,674340000000,553,761890000000,828443541
1749064426642323316,551,1020540000000,553,761890000000,828443546
1749064460826318260,551,1020540000000,553,581060000000,828443553
1749064484117637250,551,674340000000,553,581060000000,828443557
1749064491075539727,551,589100000000,553,581060000000,828443559
1749064506565425757,551,589100000000,552,29360000000,828443564
1749064507052422024,551,571820000000,552,29360000000,828443565
1749064507054349156,551,571820000000,552,513990000000,828443566
1749064556937443478,551,29360000000,552,513990000000,828443575
1749064561181634311,550,637140000000,552,513990000000,828443578
1749064561186512290,550,722510000000,552,513990000000,828443579
1749064613741297924,550,1068710000000,552,513990000000,828443588
1749064622212453871,550,983340000000,552,513990000000,828443589
1749064622272484955,550,637140000000,552,513990000000,828443591
1749064647416377210,550,722540000000,552,513990000000,828443596
1749064649146397686,550,1068740000000,552,513990000000,828443599
1749064649181363066,550,722540000000,552,513990000000,828443600
1749064721383720290,550,637140000000,552,513990000000,828443619
1749064751978300153,550,722490000000,552,513990000000,828443623
1749064756739292522,550,1068690000000,552,513990000000,828443626
1749064781545308825,550,1102800000000,552,513990000000,828443632
1749064807145603689,550,1068690000000,552,513990000000,828443637
1749064822243321025,550,1102800000000,552,513990000000,828443640
1749064857442435730,550,756600000000,552,513990000000,828443647
1749064857443487526,550,722490000000,552,513990000000,828443648
1749064866143319196,550,1068690000000,552,513990000000,828443652
1749064875341342350,550,722490000000,552,513990000000,828443653
1749064890340406830,550,1068690000000,552,513990000000,828443660
1749064926945342695,550,1102800000000,552,513990000000,828443669
1749064954244380451,550,1068690000000,552,513990000000,828443678
1749064964845341521,550,1102800000000,552,513990000000,828443681
1749065071563464350,550,1017450000000,552,513990000000,828443700
1749065071642457499,550,671250000000,552,513990000000,828443703
1749065071645610027,550,637140000000,552,513990000000,828443704
1749065084925335760,550,722460000000,552,513990000000,828443706
1749065085146395194,550,756570000000,552,513990000000,828443710
1749065092144335182,550,722460000000,552,513990000000,828443712
1749065092241489767,550,1068060000000,552,513990000000,828443714
1749065105944407185,550,1102170000000,552,513990000000,828443717
1749065111040365834,550,1112170000000,552,513990000000,828443719
1749065122010535618,550,1102170000000,552,513990000000,828443720
1749065122042800756,550,1113590000000,552,513990000000,828443721
1749065122141465505,550,1102170000000,552,513990000000,828443722
1749065149040624001,550,1111580000000,552,513990000000,828443729
1749065159679485072,550,1102170000000,552,513990000000,828443730
1749065188342351143,550,756570000000,552,513990000000,828443738
1749065188444447563,550,722460000000,552,513990000000,828443739
1749065225781420680,550,1068060000000,552,513990000000,828443747
1749065232434392929,550,722460000000,552,513990000000,828443748
1749065254341262638,550,1068660000000,552,513990000000,828443753
1749065256713375291,550,722460000000,552,513990000000,828443754
1749065272041312108,550,1068660000000,552,513990000000,828443757
1749065275641295552,550,722460000000,552,513990000000,828443760
1749065297143303238,550,1068660000000,552,513990000000,828443764
1749065298253443573,550,722460000000,552,513990000000,828443765
1749065302442588014,550,1068660000000,552,513990000000,828443766
1749065329226559044,550,722460000000,552,513990000000,828443771
1749065330142551787,550,1068660000000,552,513990000000,828443772
1749065402582608876,550,722460000000,552,513990000000,828443785
1749065405245387991,550,637140000000,552,513990000000,828443786
1749065420033477294,550,637140000000,551,29360000000,828443791
1749065420051679420,550,637140000000,551,48530000000,828443792
1749065442483392973,550,722540000000,551,48530000000,828443795
1749065481260425786,550,722540000000,551,230010000000,828443808
1749065560735403349,550,1068740000000,551,230010000000,828443822
1749065560740359155,550,722540000000,551,230010000000,828443823
1749065601885417505,550,637140000000,551,230010000000,828443834
1749065604571535993,550,637140000000,551,714640000000,828443837
1749065606564562868,550,637140000000,551,230010000000,828443838
1749065612749414046,550,637140000000,551,714640000000,828443841
1749065699908576378,550,722510000000,551,714640000000,828443859
1749065729142551076,550,722510000000,551,230010000000,828443864
1749065730858585040,550,722510000000,551,714640000000,828443866
1749065750002695564,550,722510000000,551,230010000000,828443869
1749065751060538401,550,722510000000,551,714640000000,828443871
1749065765242399797,550,722510000000,551,230010000000,828443874
1749065782604475654,550,722510000000,551,129880000000,828443877
1749065782604475654,550,722510000000,551,45420000000,828443878
1749065782604475654,550,722510000000,552,110760000000,828443879
1749065782606562678,550,722510000000,552,595390000000,828443880
1749065792611631400,550,722510000000,552,600380000000,828443882
1749065815226573312,550,637140000000,552,600380000000,828443885
1749065830480529416,550,722470000000,552,600380000000,828443889
1749065830485480643,550,637140000000,552,600380000000,828443890
1749065830489509632,550,722470000000,552,600380000000,828443891
1749065853343479519,550,1068670000000,552,600380000000,828443902
1749065870434546308,550,722470000000,552,600380000000,828443905
1749065907735378788,550,1068670000000,552,600380000000,828443911
1749065907740474007,550,722470000000,552,600380000000,828443912
1749065940380634009,550,637140000000,552,600380000000,828443918
1749065956488324564,550,722450000000,552,600380000000,828443923
1749065957526608040,550,637140000000,552,600380000000,828443927
1749066006021846890,550,637140000000,551,29360000000,828443940
1749066021439410225,550,637140000000,551,210840000000,828443945
1749066168889314376,550,637140000000,551,695470000000,828443973
1749066249731427652,550,637140000000,551,210840000000,828443987
1749066249759618814,550,722480000000,551,210840000000,828443989
1749066256374409646,550,1068680000000,551,210840000000,828443992
1749066259463475292,550,1068680000000,551,84600000000,828443994
1749066288764420984,550,722480000000,551,84600000000,828443999
1749066301767364630,550,722480000000,552,600380000000,828444003
1749066301775360909,550,722480000000,552,595390000000,828444004
1749066308745453929,550,1068680000000,552,595390000000,828444006
1749066313761520241,550,722480000000,552,595390000000,828444007
1749066313841414568,550,1068680000000,552,595390000000,828444008
1749066324221603740,550,722480000000,552,595390000000,828444012
1749066330741390321,550,1068680000000,552,595390000000,828444013
1749066335941416342,550,722480000000,552,595390000000,828444014
1749066364133605918,550,1068680000000,552,595390000000,828444018
1749066387084310930,550,722480000000,552,595390000000,828444022
1749066401743482849,550,1068680000000,552,595390000000,828444028
1749066418841281702,550,722480000000,552,595390000000,828444031
1749066437244296028,550,1068680000000,552,595390000000,828444036
1749066441141431219,550,722480000000,552,595390000000,828444037
1749066457733347819,550,1068080000000,552,595390000000,828444041
1749066457740384559,550,722480000000,552,595390000000,828444042
1749066484235450035,550,637140000000,552,595390000000,828444045
1749066501911328897,550,637140000000,552,776540000000,828444051
1749066502500367820,550,637140000000,551,29360000000,828444052
1749066524451451738,550,619870000000,551,29360000000,828444055
1749066524653323471,550,24110000000,551,29360000000,828444056
1749066704735378857,550,24110000000,551,110760000000,828444091
1749066704737347973,550,24110000000,551,595390000000,828444092
1749066705722361919,549,911610000000,551,595390000000,828444096
1749066767642452479,549,1258410000000,551,595390000000,828444111
1749066767645343774,549,911610000000,551,595390000000,828444112
1749066777731328422,549,1258410000000,551,595390000000,828444115
1749066777741264016,549,911610000000,551,595390000000,828444116
1749066924361433029,549,911610000000,550,29360000000,828444144
1749066924481635681,549,829850000000,550,29360000000,828444145
1749066924487550474,549,812590000000,550,29360000000,828444146
1749066925991602939,549,269660000000,550,29360000000,828444147
1749066981232319316,549,269660000000,550,211170000000,828444161
1749066997438426694,549,269660000000,550,695800000000,828444164
1749067023787561629,549,217750000000,550,695800000000,828444177
1749067025055292688,549,55850000000,550,695800000000,828444178
1749067025056316676,548,912570000000,550,695800000000,828444179
1749067100062347753,549,240300000000,550,695800000000,828444199
1749067130815417150,549,181420000000,550,695800000000,828444209
1749067215640530297,548,912570000000,550,695800000000,828444241
1749067239983368788,548,895290000000,550,695800000000,828444255
1749067303993444866,548,812890000000,550,695800000000,828444267
1749067567544343320,548,812890000000,549,29360000000,828444316
1749067567588441048,548,812890000000,549,110740000000,828444317
1749067567707333029,548,269660000000,549,110740000000,828444319
1749067650460361820,548,269660000000,549,595370000000,828444343
1749067650463413945,548,158340000000,549,595370000000,828444344
1749067653339336020,547,914200000000,549,595370000000,828444346
1749067653344311764,547,1000160000000,549,595370000000,828444347
1749067723825281133,548,240300000000,549,595370000000,828444368
1749067769953298622,548,126240000000,549,595370000000,828444377
1749067770287351771,548,19650000000,549,595370000000,828444378
1749067830539315472,547,914200000000,549,595370000000,828444388
1749067904066386475,548,240300000000,549,595370000000,828444405
1749067904067368921,548,184740000000,549,595370000000,828444406
1749067904067368921,548,97690000000,549,595370000000,828444407
1749067904068417861,548,42130000000,549,595370000000,828444408
1749067904068417861,547,914200000000,549,595370000000,828444409
1749067904070467092,547,914200000000,548,86260000000,828444410
1749067922149343060,547,914200000000,548,84280000000,828444413
1749067931969515838,547,896960000000,548,84280000000,828444419
1749067931969515838,547,896960000000,548,113640000000,828444420
1749067941417361463,547,896960000000,548,296120000000,828444422
1749067941420372290,547,896960000000,548,780750000000,828444423
1749067944400509593,547,352060000000,548,780750000000,828444427
1749067944403437968,547,269660000000,548,780750000000,828444430
1749067944539354243,547,128620000000,548,780750000000,828444433
1749067944820400657,547,28720000000,548,780750000000,828444436
1749067965737389255,547,110620000000,548,780750000000,828444443
1749067965738510572,547,139980000000,548,780750000000,828444444
1749067966398358322,547,58080000000,548,780750000000,828444447
1749068025414493400,546,916670000000,548,780750000000,828444458
1749068025416491185,546,916670000000,547,38380000000,828444459
1749068025419468077,546,1002760000000,547,38380000000,828444460
1749068043735554786,546,1351360000000,547,38380000000,828444464
1749068043738411006,546,1002760000000,547,38380000000,828444465
1749068095243473419,547,201920000000,548,780750000000,828444477
1749068101494371884,547,201920000000,548,696470000000,828444478
1749068104435587960,547,184710000000,548,696470000000,828444480
1749068104435587960,547,167390000000,548,696470000000,828444481
1749068104436572170,547,150180000000,548,696470000000,828444482
1749068104436572170,547,132970000000,548,696470000000,828444483
1749068104444578861,547,9110000000,548,696470000000,828444484
1749068104503469024,547,40000000,548,696470000000,828444485
1749068104504648647,546,1002760000000,547,9060000000,828444486
1749068104504648647,546,1002760000000,547,18130000000,828444487
1749068104504648647,546,1002760000000,547,27200000000,828444488
1749068133685357211,546,920360000000,547,27200000000,828444494
1749068133690327720,546,834270000000,547,27200000000,828444496
1749068220217512292,546,920500000000,547,27200000000,828444521
1749068223478326222,546,920500000000,548,696470000000,828444523
1749068291479448491,546,834270000000,548,696470000000,828444536
1749068291553315234,546,834270000000,547,29360000000,828444539
1749068291613347501,546,286960000000,547,29360000000,828444540
1749068291613347501,546,269660000000,547,29360000000,828444541
1749068294613468603,546,242460000000,547,29360000000,828444548
1749068304643332633,546,132930000000,547,29360000000,828444562
1749068304651335171,546,117520000000,547,29360000000,828444565
1749068304653352173,546,53040000000,547,29360000000,828444567
1749068305828566773,546,46420000000,547,29360000000,828444568
1749068305828566773,546,39800000000,547,29360000000,828444569
1749068305830658212,546,39800000000,547,111460000000,828444571
1749068305830658212,545,920260000000,547,111460000000,828444572
1749068305832651656,545,920260000000,547,596090000000,828444573
1749068308321351593,545,1006690000000,547,596090000000,828444578
1749068310065424665,545,1356490000000,547,596090000000,828444583
1749068323933544249,545,1006690000000,547,596090000000,828444585
1749068367791697568,545,920260000000,547,596090000000,828444595
1749068368244390222,545,902860000000,547,596090000000,828444600
1749068371409531819,545,902860000000,546,29360000000,828444615
1749068376475427862,546,210940000000,547,596090000000,828444616
1749068376476390755,545,902860000000,547,596090000000,828444617
1749068376479338544,545,902860000000,546,104190000000,828444619
1749068381816487206,545,902860000000,546,133550000000,828444621
1749068402435822905,545,354230000000,546,133550000000,828444625
1749068412567380818,545,354230000000,546,618180000000,828444627
1749068481227270959,545,354230000000,546,801330000000,828444656
1749068517058465705,545,907430000000,546,801330000000,828444665
1749068517135470646,545,354230000000,546,801330000000,828444666
1749068522902568703,545,907550000000,546,801330000000,828444668
1749068530176340154,545,354230000000,546,801330000000,828444670
1749068530178383124,545,907190000000,546,801330000000,828444671
1749068578045361572,545,993680000000,546,801330000000,828444685
1749068581292328953,545,993680000000,546,697140000000,828444686
1749068605194753147,545,911280000000,546,697140000000,828444691
1749068605197304604,545,824790000000,546,697140000000,828444692
1749068605217420698,545,271830000000,546,697140000000,828444694
1749068652322489323,545,353930000000,546,697140000000,828444715
1749068652328419902,545,907620000000,546,697140000000,828444716
1749068684894611315,545,353930000000,546,697140000000,828444721
1749068684920402030,545,906950000000,546,697140000000,828444723
1749068724500548905,545,993480000000,546,697140000000,828444737
1749068724655442092,545,993480000000,546,212510000000,828444740
1749068726389243837,545,993480000000,546,697140000000,828444742
1749068733666266201,545,911380000000,546,697140000000,828444744
1749068733669330805,545,824850000000,546,697140000000,828444745
1749068745645514294,545,271830000000,546,697140000000,828444748
1749068745906499042,545,824240000000,546,697140000000,828444750
1749068766728309261,545,910690000000,546,697140000000,828444754
1749068766842456291,545,824240000000,546,697140000000,828444757
1749068766932362007,545,910690000000,546,697140000000,828444759
1749068767140487082,545,824240000000,546,697140000000,828444761
1749068767230368355,545,910690000000,546,697140000000,828444764
1749068767317413831,545,824240000000,546,697140000000,828444767
1749068767863300146,545,910690000000,546,697140000000,828444769
1749068768024287531,545,824240000000,546,697140000000,828444772
1749068768191363656,545,910690000000,546,697140000000,828444775
1749068768326298541,545,824240000000,546,697140000000,828444777
1749068768339270416,545,910690000000,546,697140000000,828444778
1749068795862547083,545,910690000000,546,667780000000,828444786
1749068795884541125,545,910690000000,546,183150000000,828444787
1749068830843540898,545,910690000000,546,667780000000,828444802
1749068831181362119,545,910690000000,546,183150000000,828444804
1749068881929490776,545,910690000000,547,596090000000,828444815
1749068881980403857,545,928190000000,547,596090000000,828444816
1749068897641295919,545,937570000000,547,596090000000,828444820
1749068899974383061,545,928190000000,547,596090000000,828444821
1749068901337388218,545,928190000000,547,778900000000,828444823
1749068909842401327,545,1278690000000,547,778900000000,828444824
1749068930424863520,545,928190000000,547,778900000000,828444827
1749068936269383458,546,240200000000,547,778900000000,828444829
1749068939520546098,545,928190000000,547,778900000000,828444830
1749068942245512102,545,1278690000000,547,778900000000,828444834
1749068959724516022,545,928190000000,547,778900000000,828444837
1749068963191308186,545,1278690000000,547,778900000000,828444841
1749068963241347231,545,928190000000,547,778900000000,828444842
1749068975244367265,545,1278690000000,547,778900000000,828444845
1749068978194316322,545,1192240000000,547,778900000000,828444846
1749068998841387124,545,1192240000000,547,294270000000,828444851
1749068998846381830,545,1278650000000,547,294270000000,828444853
1749069033942285056,545,928150000000,547,294270000000,828444860
1749069040580525501,545,928150000000,547,778900000000,828444861
1749069074477413197,545,1278650000000,547,778900000000,828444867
1749069074540309772,545,928150000000,547,778900000000,828444868
1749069081313463460,545,841740000000,547,778900000000,828444869
1749069082469345775,545,928090000000,547,778900000000,828444872
1749069091602402202,545,1278590000000,547,778900000000,828444875
1749069091641326655,545,928090000000,547,778900000000,828444878
1749069126960480945,545,1278590000000,547,778900000000,828444889
1749069136241324425,545,1288780000000,547,778900000000,828444891
1749069146801389039,545,1278590000000,547,778900000000,828444892
1749069146841434971,545,1288990000000,547,778900000000,828444893
1749069151680489705,546,86200000000,547,778900000000,828444894
1749069162442849252,546,115560000000,547,778900000000,828444898
1749069174281529204,546,115560000000,547,294270000000,828444903
1749069189633352120,546,29360000000,547,294270000000,828444910
1749069192580526356,546,29360000000,547,223150000000,828444913
1749069193941449008,546,94860000000,547,223150000000,828444916
1749069193942386333,546,94860000000,547,182810000000,828444917
1749069193945426765,546,181060000000,547,182810000000,828444918
1749069193947475291,546,730910000000,547,182810000000,828444919
1749069193954551884,546,730910000000,547,37350000000,828444920
1749069194045519344,546,730910000000,548,596090000000,828444923
1749069195394459690,546,1081410000000,548,596090000000,828444925
1749069204821321490,546,995210000000,548,596090000000,828444934
1749069204821321490,546,644710000000,548,596090000000,828444935
1749069212743373872,546,730980000000,548,596090000000,828444943
1749069215116404972,546,644710000000,548,596090000000,828444946
1749069215929427781,546,730980000000,548,596090000000,828444949
1749069221728424966,546,1080780000000,548,596090000000,828444952
1749069234255577618,546,994510000000,548,596090000000,828444955
1749069234342493772,546,644710000000,548,596090000000,828444958
1749069243481786982,546,730980000000,548,596090000000,828444961
1749069243645424066,546,748440000000,548,596090000000,828444964
1749069286565410357,546,662170000000,548,596090000000,828444972
1749069343916471381,546,662170000000,547,29360000000,828445006
1749069381338312491,546,662170000000,547,212170000000,828445021
1749069394034291542,546,644710000000,547,212170000000,828445023
1749069394036289048,546,644710000000,547,696800000000,828445024
1749069395984539086,546,579210000000,547,696800000000,828445025
1749069396131654052,546,29360000000,547,696800000000,828445030
1749069611585320127,545,1191540000000,547,696800000000,828445078
1749069611589316773,545,1277870000000,547,696800000000,828445079
1749069683222397345,545,928070000000,547,696800000000,828445092
1749069695542302920,545,1277870000000,547,696800000000,828445096
1749069695545304833,545,928070000000,547,696800000000,828445097
1749069753842303581,545,1277870000000,547,696800000000,828445109
1749069753940313390,545,928070000000,547,696800000000,828445110
1749069763911306290,545,1277870000000,547,696800000000,828445112
1749069763914303391,545,928070000000,547,696800000000,828445113
1749069816738298199,545,1277870000000,547,696800000000,828445123
1749069821241630872,545,928070000000,547,696800000000,828445124
1749069824388344270,546,29360000000,547,696800000000,828445125
1749069824390310720,546,88930000000,547,696800000000,828445126
1749069824391345326,546,175110000000,547,696800000000,828445127
1749069831477436132,546,175110000000,547,212170000000,828445133
1749069834102312198,546,524910000000,547,212170000000,828445136
1749069834104466694,546,1074270000000,547,212170000000,828445137
1749069834142344526,546,724470000000,547,212170000000,828445138
1749069835486376015,546,724470000000,547,174910000000,828445139
1749069835486376015,546,724470000000,547,145970000000,828445140
1749069835487447445,546,724470000000,547,16810000000,828445141
1749069835490374953,546,724470000000,548,596090000000,828445142
1749069892366390940,546,741910000000,548,596090000000,828445158
1749069922660349375,546,682340000000,548,596090000000,828445165
1749069922664379103,546,596160000000,548,596090000000,828445167
1749069923040317051,546,682300000000,548,596090000000,828445173
1749069990113376771,546,596160000000,548,596090000000,828445189
1749069995488637665,546,578720000000,548,596090000000,828445193
1749069995539356200,546,578720000000,547,29360000000,828445195
1749070004868509308,546,29360000000,547,29360000000,828445198
1749070062024376610,545,841740000000,547,29360000000,828445216
1749070062026394842,545,841740000000,547,111420000000,828445218
1749070062028369456,545,928050000000,547,111420000000,828445219
1749070062628354449,545,928050000000,546,484630000000,828445221
1749070063064423673,545,928050000000,547,111420000000,828445222
1749070063116391315,545,928050000000,546,484630000000,828445224
1749070063393321645,545,928050000000,547,111420000000,828445225
1749070063438496255,545,928050000000,546,484630000000,828445227
1749070071081317238,545,928050000000,547,111420000000,828445228
1749070114943382117,545,1277850000000,547,111420000000,828445237
1749070160758598802,545,928050000000,547,111420000000,828445249
1749070160785587994,545,962720000000,547,111420000000,828445251
1749070160878729094,545,928050000000,547,111420000000,828445254
1749070160906563977,545,841740000000,547,111420000000,828445255
1749070161134516566,545,841740000000,546,484630000000,828445256
1749070176728261772,545,841740000000,547,111420000000,828445264
1749070176772481841,545,876410000000,547,111420000000,828445266
1749070176848691832,545,876410000000,546,484630000000,828445267
1749070176853611542,545,841740000000,546,484630000000,828445268
1749070176889453108,545,841740000000,547,111420000000,828445269
1749070176973374502,545,876410000000,547,111420000000,828445271
1749070177963476699,545,876410000000,546,484630000000,828445272
1749070177996439811,545,876410000000,547,111420000000,828445273
1749070178055449089,545,841740000000,547,111420000000,828445275
1749070178173364664,545,876410000000,547,111420000000,828445276
1749070200933499611,545,962770000000,547,111420000000,828445278
1749070203242339292,545,1312570000000,547,111420000000,828445282
1749070245941412783,545,962770000000,547,111420000000,828445291
1749070259542457943,545,1312570000000,547,111420000000,828445296
1749070271141320928,545,962770000000,547,111420000000,828445297
1749070274941512362,545,972970000000,547,111420000000,828445300
1749070286550321183,545,1322770000000,547,111420000000,828445301
1749070297417542196,546,29360000000,547,111420000000,828445304
1749070317677381577,546,64030000000,547,111420000000,828445310
1749070327228506174,546,64030000000,547,29360000000,828445315
1749070327228506174,546,137270000000,547,29360000000,828445317
1749070327232546332,546,223500000000,547,29360000000,828445318
1749070327234298374,546,773410000000,547,29360000000,828445319
1749070333033407765,546,773410000000,548,778570000000,828445325
1749070341322380927,546,773410000000,548,596090000000,828445330
1749070380843270316,546,1123210000000,548,596090000000,828445341
1749070380940333100,546,773410000000,548,596090000000,828445342
1749070383117636625,546,790860000000,548,596090000000,828445346
1749070390544383941,546,1140660000000,548,596090000000,828445349
1749070402341334947,546,790860000000,548,596090000000,828445352
1749070434366351616,546,704630000000,548,596090000000,828445358
1749070440065366186,546,790810000000,548,596090000000,828445361
1749070521144370123,546,1140010000000,548,596090000000,828445381
1749070521240353722,546,790810000000,548,596090000000,828445382
1749070536340342955,546,1140010000000,548,596090000000,828445386
1749070536340342955,546,1152310000000,548,596090000000,828445387
1749070546700352414,546,1140010000000,548,596090000000,828445388
1749070546740381137,546,1151310000000,548,596090000000,828445389
1749070567109350080,546,1140010000000,548,596090000000,828445392
1749070567141352315,546,1149930000000,548,596090000000,828445393
1749070577129416626,546,1140010000000,548,596090000000,828445394
1749070582240411658,546,1150090000000,548,596090000000,828445397
1749070592384345535,546,1140010000000,548,596090000000,828445398
1749070592441331880,546,1150570000000,548,596090000000,828445399
1749070596652335964,547,86090000000,548,596090000000,828445402
1749070601987354009,546,1029720000000,548,596090000000,828445405
1749070601991382859,546,1115970000000,548,596090000000,828445406
1749070602028378280,546,1105410000000,548,596090000000,828445407
1749070602068655946,546,1140080000000,548,596090000000,828445409
1749070602141338288,546,790880000000,548,596090000000,828445410
1749070623421420718,547,86090000000,548,596090000000,828445415
1749070623422334937,547,86090000000,548,513990000000,828445416
1749070633058597643,546,669960000000,548,513990000000,828445424
1749070633063701105,546,756230000000,548,513990000000,828445425
1749070633187480784,546,790900000000,548,513990000000,828445427
1749070638901355594,547,86110000000,548,513990000000,828445429
1749070638902368176,547,150810000000,548,513990000000,828445430
1749070643925323671,547,86110000000,548,513990000000,828445437
1749070652560308979,547,115470000000,548,513990000000,828445438
1749070658945534627,547,29360000000,548,513990000000,828445441
1749070671678326224,547,115470000000,548,513990000000,828445444
1749070672869444547,547,150140000000,548,513990000000,828445449
1749070672956372259,547,115470000000,548,513990000000,828445450
1749070704028375957,547,115470000000,548,29360000000,828445455
1749070705073287796,547,150140000000,548,29360000000,828445459
1749070717857368969,547,115470000000,548,29360000000,828445461
1749070802265423637,547,29360000000,548,29360000000,828445476
1749070802267425992,547,29360000000,548,111420000000,828445478
1749070802325332686,547,29360000000,548,596050000000,828445480
1749070802594508792,546,669960000000,548,596050000000,828445484
1749070802598441782,546,756230000000,548,596050000000,828445485
1749070802669495724,546,790900000000,548,596050000000,828445487
1749070904444359400,546,1140100000000,548,596050000000,828445523
1749070937842549232,546,790900000000,548,596050000000,828445530
1749070937956378241,546,756230000000,548,596050000000,828445531
1749070938075402380,546,790900000000,548,596050000000,828445532
1749070967060333682,546,756230000000,548,596050000000,828445538
1749070967166282507,546,790900000000,548,596050000000,828445539
1749070988157307543,546,756230000000,548,596050000000,828445544
1749070998866409651,546,790900000000,548,596050000000,828445547
1749071020057277953,546,756230000000,548,596050000000,828445552
1749071034836385859,546,756230000000,547,29360000000,828445557
1749071034837330799,546,682990000000,547,29360000000,828445558
1749071034838468878,546,596720000000,547,29360000000,828445559
1749071042318334845,546,682980000000,547,29360000000,828445565
1749071066788645442,546,596720000000,547,29360000000,828445579
1749071077946365425,546,46810000000,547,29360000000,828445583
1749071077946365425,546,29360000000,547,29360000000,828445584
1749071090831663936,545,841740000000,547,29360000000,828445589
1749071090869571210,545,876410000000,547,29360000000,828445590
1749071090895522395,545,962830000000,547,29360000000,828445591
